kanji,back,tags
慕,<b>Meanings:</b> pining; yearn for; love dearly; adore<br><br><b>On'yomi:</b> ボ<br><br><b>Kun'yomi:</b> した.う<br><br><b>Stats:</b> Strokes: 14 | Radical: 61 | Freq: #2100<br><br><b>Heisig:</b> RTK: #633 | RTK6: #683,grade8
簿,<b>Meanings:</b> register; record book<br><br><b>On'yomi:</b> ボ<br><br><b>Stats:</b> Strokes: 19 | Radical: 118 | Freq: #1358<br><br><b>Heisig:</b> RTK: #949 | RTK6: #1020,grade8
倣,<b>Meanings:</b> emulate; imitate<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> なら.う<br><br><b>Stats:</b> Strokes: 10 | Radical: 9 | Freq: #2454<br><br><b>Heisig:</b> RTK: #979 | RTK6: #1053,grade8
俸,<b>Meanings:</b> stipend; salary<br><br><b>On'yomi:</b> ホウ<br><br><b>Stats:</b> Strokes: 10 | Radical: 9 | Freq: #1834<br><br><b>Heisig:</b> RTK: #1574 | RTK6: #1696,grade8
奉,<b>Meanings:</b> observance; offer; present; dedicate<br><br><b>On'yomi:</b> ホウ; ブ<br><br><b>Kun'yomi:</b> たてまつ.る; まつ.る; ほう.ずる<br><br><b>Name readings:</b> とも; やす<br><br><b>Stats:</b> Strokes: 8 | Radical: 37 | Freq: #1624<br><br><b>Heisig:</b> RTK: #1573 | RTK6: #1695,grade8
峰,<b>Meanings:</b> summit; peak<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> みね; ね<br><br><b>Name readings:</b> ぶ; ほ<br><br><b>Stats:</b> Strokes: 10 | Radical: 46 | Freq: #1836<br><br><b>Heisig:</b> RTK: #1562 | RTK6: #1683,grade8
崩,<b>Meanings:</b> crumble; die; demolish; level<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> くず.れる; -くず.れ; くず.す<br><br><b>Stats:</b> Strokes: 11 | Radical: 46 | Freq: #778<br><br><b>Heisig:</b> RTK: #774 | RTK6: #836,grade8
朋,<b>Meanings:</b> companion; friend<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> とも<br><br><b>Stats:</b> Strokes: 8 | Radical: 74 | Freq: #2039<br><br><b>Heisig:</b> RTK: #19 | RTK6: #19,grade9
泡,<b>Meanings:</b> bubbles; foam; suds; froth<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> あわ<br><br><b>Stats:</b> Strokes: 8 | Radical: 85 | Freq: #1872<br><br><b>Heisig:</b> RTK: #533 | RTK6: #572,grade8
砲,<b>Meanings:</b> cannon; gun<br><br><b>On'yomi:</b> ホウ<br><br><b>Name readings:</b> づつ<br><br><b>Stats:</b> Strokes: 10 | Radical: 112 | Freq: #1268<br><br><b>Heisig:</b> RTK: #532 | RTK6: #571,grade8
縫,<b>Meanings:</b> sew; stitch; embroider<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> ぬ.う<br><br><b>Name readings:</b> ぬい<br><br><b>Stats:</b> Strokes: 16 | Radical: 120 | Freq: #1723<br><br><b>Heisig:</b> RTK: #1563 | RTK6: #1685,grade8
胞,<b>Meanings:</b> placenta; sac; sheath<br><br><b>On'yomi:</b> ホウ<br><br><b>Stats:</b> Strokes: 9 | Radical: 130 | Freq: #1379<br><br><b>Heisig:</b> RTK: #531 | RTK6: #570,grade8
芳,<b>Meanings:</b> perfume; balmy; favorable; fragrant<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> かんば.しい<br><br><b>Name readings:</b> お; かおる; は; ほ; みち; やす; よし<br><br><b>Stats:</b> Strokes: 7 | Radical: 140 | Freq: #1302<br><br><b>Heisig:</b> RTK: #493 | RTK6: #532,grade8
萌,<b>Meanings:</b> show symptoms of; sprout; bud; malt<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> も.える; きざ.す; めばえ; きざ.し<br><br><b>Name readings:</b> もえ; きざし<br><br><b>Stats:</b> Strokes: 11 | Radical: 140 | Freq: #2346<br><br><b>Heisig:</b> RTK: #2377 | RTK6: #2460,grade9
褒,<b>Meanings:</b> praise; extol<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> ほ.める<br><br><b>Stats:</b> Strokes: 15 | Radical: 145 | Freq: #2073<br><br><b>Heisig:</b> RTK: #998 | RTK6: #1073,grade8
邦,<b>Meanings:</b> home country; country; Japan<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> くに<br><br><b>Stats:</b> Strokes: 7 | Radical: 163 | Freq: #654<br><br><b>Heisig:</b> RTK: #1848 | RTK6: #1991,grade8
飽,<b>Meanings:</b> sated; tired of; bored; satiate<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> あ.きる; あ.かす; あ.く<br><br><b>Name readings:</b> あき; あく<br><br><b>Stats:</b> Strokes: 13 | Radical: 184 | Freq: #1780<br><br><b>Heisig:</b> RTK: #1480 | RTK6: #1592,grade8
鳳,<b>Meanings:</b> male mythical bird<br><br><b>On'yomi:</b> ホウ; フウ<br><br><b>Name readings:</b> おおとり; ふげ<br><br><b>Stats:</b> Strokes: 14 | Radical: 196 | Freq: #2163<br><br><b>Heisig:</b> RTK: #2142 | RTK6: #2268,grade9
鵬,<b>Meanings:</b> phoenix<br><br><b>On'yomi:</b> ホウ<br><br><b>Kun'yomi:</b> おおとり<br><br><b>Stats:</b> Strokes: 19 | Radical: 196 | Freq: #1707<br><br><b>Heisig:</b> RTK: #2829 | RTK6: #2844,grade9
乏,<b>Meanings:</b> destitution; scarce; limited<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> とぼ.しい; とも.しい<br><br><b>Stats:</b> Strokes: 4 | Radical: 4 | Freq: #1646<br><br><b>Heisig:</b> RTK: #1215 | RTK6: #1300,grade8
傍,<b>Meanings:</b> bystander; side; besides; while; nearby; third person<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> かたわ.ら; わき; おか-; はた; そば<br><br><b>Name readings:</b> び<br><br><b>Stats:</b> Strokes: 12 | Radical: 9 | Freq: #1660<br><br><b>Heisig:</b> RTK: #1015 | RTK6: #1090,grade8
剖,<b>Meanings:</b> divide<br><br><b>On'yomi:</b> ボウ<br><br><b>Stats:</b> Strokes: 10 | Radical: 18 | Freq: #1918<br><br><b>Heisig:</b> RTK: #478 | RTK6: #517,grade8
妨,<b>Meanings:</b> disturb; prevent; hamper; obstruct<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> さまた.げる<br><br><b>Stats:</b> Strokes: 7 | Radical: 38 | Freq: #1482<br><br><b>Heisig:</b> RTK: #491 | RTK6: #530,grade8
房,<b>Meanings:</b> tassel; tuft; fringe; bunch; lock (hair); segment (orange); house; room<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> ふさ<br><br><b>Name readings:</b> お; のぶ; わ<br><br><b>Stats:</b> Strokes: 8 | Radical: 63 | Freq: #808<br><br><b>Heisig:</b> RTK: #1078 | RTK6: #1159,grade8
某,<b>Meanings:</b> so-and-so; one; a certain; that person<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> それがし; なにがし<br><br><b>Stats:</b> Strokes: 9 | Radical: 75 | Freq: #2106<br><br><b>Heisig:</b> RTK: #1759 | RTK6: #1896,grade8
冒,<b>Meanings:</b> risk; face; defy; dare; damage; assume (a name)<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> おか.す<br><br><b>Stats:</b> Strokes: 9 | Radical: 13 | Freq: #1317<br><br><b>Heisig:</b> RTK: #18 | RTK6: #18,grade8
紡,<b>Meanings:</b> spinning<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> つむ.ぐ<br><br><b>Stats:</b> Strokes: 10 | Radical: 120 | Freq: #1876<br><br><b>Heisig:</b> RTK: #1357 | RTK6: #1457,grade8
肪,<b>Meanings:</b> obese; fat<br><br><b>On'yomi:</b> ボウ<br><br><b>Stats:</b> Strokes: 8 | Radical: 130 | Freq: #1878<br><br><b>Heisig:</b> RTK: #494 | RTK6: #533,grade8
膨,<b>Meanings:</b> swell; get fat; thick<br><br><b>On'yomi:</b> ボウ<br><br><b>Kun'yomi:</b> ふく.らむ; ふく.れる<br><br><b>Stats:</b> Strokes: 16 | Radical: 130 | Freq: #1293<br><br><b>Heisig:</b> RTK: #1719 | RTK6: #1855,grade8
謀,<b>Meanings:</b> conspire; cheat; impose on; plan; devise; scheme; have in mind; deceive<br><br><b>On'yomi:</b> ボウ; ム<br><br><b>Kun'yomi:</b> はか.る; たばか.る; はかりごと<br><br><b>Stats:</b> Strokes: 16 | Radical: 149 | Freq: #1370<br><br><b>Heisig:</b> RTK: #1760 | RTK6: #1897,grade8
僕,<b>Meanings:</b> me; I (male); servant; manservant<br><br><b>On'yomi:</b> ボク<br><br><b>Kun'yomi:</b> しもべ<br><br><b>Stats:</b> Strokes: 14 | Radical: 9 | Freq: #1236<br><br><b>Heisig:</b> RTK: #1794 | RTK6: #1933,grade8
墨,<b>Meanings:</b> black ink; India ink; ink stick; Mexico<br><br><b>On'yomi:</b> ボク<br><br><b>Kun'yomi:</b> すみ<br><br><b>Name readings:</b> すの<br><br><b>Stats:</b> Strokes: 14 | Radical: 32 | Freq: #1616<br><br><b>Heisig:</b> RTK: #175 | RTK6: #187,grade8
撲,<b>Meanings:</b> slap; strike; hit; beat; tell; speak<br><br><b>On'yomi:</b> ボク<br><br><b>Stats:</b> Strokes: 15 | Radical: 64 | Freq: #1283<br><br><b>Heisig:</b> RTK: #1793 | RTK6: #1932,grade8
朴,<b>Meanings:</b> crude; simple; plain; docile<br><br><b>On'yomi:</b> ボク<br><br><b>Kun'yomi:</b> ほう; ほお; えのき<br><br><b>Stats:</b> Strokes: 6 | Radical: 75 | Freq: #1626<br><br><b>Heisig:</b> RTK: #207 | RTK6: #220,grade8
牧,<b>Meanings:</b> breed; care for; shepherd; feed; pasture<br><br><b>On'yomi:</b> ボク<br><br><b>Kun'yomi:</b> まき<br><br><b>Name readings:</b> ま; まい; もく<br><br><b>Stats:</b> Strokes: 8 | Radical: 93 | Freq: #1360<br><br><b>Heisig:</b> RTK: #329 | RTK6: #351,grade4
睦,<b>Meanings:</b> intimate; friendly; harmonious<br><br><b>On'yomi:</b> ボク; モク<br><br><b>Kun'yomi:</b> むつ.まじい; むつ.む; むつ.ぶ<br><br><b>Name readings:</b> むつ; ちか; よし; あつ; む; むね<br><br><b>Stats:</b> Strokes: 13 | Radical: 109 | Freq: #1993<br><br><b>Heisig:</b> RTK: #1514 | RTK6: #1632,grade8
没,<b>Meanings:</b> drown; sink; hide; fall into; disappear; die<br><br><b>On'yomi:</b> ボツ; モツ<br><br><b>Kun'yomi:</b> おぼ.れる; しず.む; ない<br><br><b>Stats:</b> Strokes: 7 | Radical: 85 | Freq: #1385<br><br><b>Heisig:</b> RTK: #707 | RTK6: #763,grade8
堀,<b>Meanings:</b> ditch; moat; canal<br><br><b>On'yomi:</b> クツ<br><br><b>Kun'yomi:</b> ほり<br><br><b>Name readings:</b> ほっ<br><br><b>Stats:</b> Strokes: 11 | Radical: 32 | Freq: #1285<br><br><b>Heisig:</b> RTK: #1062 | RTK6: #1142,grade8
奔,<b>Meanings:</b> run; bustle<br><br><b>On'yomi:</b> ホン<br><br><b>Kun'yomi:</b> はし.る<br><br><b>Stats:</b> Strokes: 8 | Radical: 37 | Freq: #1884<br><br><b>Heisig:</b> RTK: #1196 | RTK6: #1280,grade8
翻,<b>Meanings:</b> flip; turn over; wave; flutter; change (mind)<br><br><b>On'yomi:</b> ホン; ハン<br><br><b>Kun'yomi:</b> ひるがえ.る; ひるがえ.す<br><br><b>Stats:</b> Strokes: 18 | Radical: 124 | Freq: #1465<br><br><b>Heisig:</b> RTK: #1911 | RTK6: #2060,grade8
凡,<b>Meanings:</b> commonplace; ordinary; mediocre<br><br><b>On'yomi:</b> ボン; ハン<br><br><b>Kun'yomi:</b> およ.そ; おうよ.そ; すべ.て<br><br><b>Name readings:</b> なみ; ひろ; みな<br><br><b>Stats:</b> Strokes: 3 | Radical: 16 | Freq: #1730<br><br><b>Heisig:</b> RTK: #62 | RTK6: #66,grade8
盆,<b>Meanings:</b> basin; lantern festival; tray<br><br><b>On'yomi:</b> ボン<br><br><b>Stats:</b> Strokes: 9 | Radical: 108 | Freq: #1654<br><br><b>Heisig:</b> RTK: #1449 | RTK6: #1557,grade8
摩,<b>Meanings:</b> chafe; rub; polish; grind; scrape<br><br><b>On'yomi:</b> マ<br><br><b>Kun'yomi:</b> ま.する; さす.る; す.る<br><br><b>Stats:</b> Strokes: 15 | Radical: 64 | Freq: #1252<br><br><b>Heisig:</b> RTK: #639 | RTK6: #689,grade8
魔,<b>Meanings:</b> witch; demon; evil spirit<br><br><b>On'yomi:</b> マ<br><br><b>Stats:</b> Strokes: 21 | Radical: 194 | Freq: #1514<br><br><b>Heisig:</b> RTK: #2022 | RTK6: #2178,grade8
麻,<b>Meanings:</b> hemp; flax; numb<br><br><b>On'yomi:</b> マ; マア<br><br><b>Kun'yomi:</b> あさ<br><br><b>Name readings:</b> あ; あざ; お<br><br><b>Stats:</b> Strokes: 11 | Radical: 200 | Freq: #1142<br><br><b>Heisig:</b> RTK: #593 | RTK6: #637,grade8
槙,<b>Meanings:</b> twig; ornamental evergreen<br><br><b>On'yomi:</b> テン; シン<br><br><b>Kun'yomi:</b> まき; こずえ<br><br><b>Stats:</b> Strokes: 14 | Radical: 75 | Freq: #1983<br><br><b>Heisig:</b> RTK: #2492 | RTK6: #2555,grade9
幕,<b>Meanings:</b> curtain; bunting; act of play<br><br><b>On'yomi:</b> マク; バク<br><br><b>Kun'yomi:</b> とばり<br><br><b>Stats:</b> Strokes: 13 | Radical: 50 | Freq: #835<br><br><b>Heisig:</b> RTK: #409 | RTK6: #437,grade6
膜,<b>Meanings:</b> membrane<br><br><b>On'yomi:</b> マク<br><br><b>Stats:</b> Strokes: 14 | Radical: 130 | Freq: #1804<br><br><b>Heisig:</b> RTK: #233 | RTK6: #248,grade8
柾,<b>Meanings:</b> straight grain; spindle tree; (kokuji)<br><br><b>Kun'yomi:</b> まさ; まさめ; まさき<br><br><b>Stats:</b> Strokes: 9 | Radical: 75<br><br><b>Heisig:</b> RTK: #2489 | RTK6: #2552,grade9
亦,<b>Meanings:</b> also; again<br><br><b>On'yomi:</b> エキ; ヤク<br><br><b>Kun'yomi:</b> また<br><br><b>Stats:</b> Strokes: 6 | Radical: 8,grade9
又,<b>Meanings:</b> or again; furthermore; on the other hand<br><br><b>On'yomi:</b> ユウ<br><br><b>Kun'yomi:</b> また; また-; また.の-<br><br><b>Name readings:</b> やす<br><br><b>Stats:</b> Strokes: 2 | Radical: 29 | Freq: #1874<br><br><b>Heisig:</b> RTK: #696 | RTK6: #752,grade8
抹,<b>Meanings:</b> rub; paint; erase<br><br><b>On'yomi:</b> マツ<br><br><b>Stats:</b> Strokes: 8 | Radical: 64 | Freq: #2006<br><br><b>Heisig:</b> RTK: #644 | RTK6: #694,grade8
繭,<b>Meanings:</b> cocoon<br><br><b>On'yomi:</b> ケン<br><br><b>Kun'yomi:</b> まゆ; きぬ<br><br><b>Stats:</b> Strokes: 18 | Radical: 120 | Freq: #2495<br><br><b>Heisig:</b> RTK: #1880 | RTK6: #2025,grade8
麿,<b>Meanings:</b> I; you; (kokuji)<br><br><b>Kun'yomi:</b> まろ<br><br><b>Name readings:</b> ま<br><br><b>Stats:</b> Strokes: 18 | Radical: 200<br><br><b>Heisig:</b> RTK: #2894 | RTK6: #2903,grade9
慢,<b>Meanings:</b> ridicule; laziness<br><br><b>On'yomi:</b> マン<br><br><b>Stats:</b> Strokes: 14 | Radical: 61 | Freq: #1368<br><br><b>Heisig:</b> RTK: #829 | RTK6: #892,grade8
漫,<b>Meanings:</b> cartoon; involuntarily; unrestrained; in spite of oneself; corrupt<br><br><b>On'yomi:</b> マン<br><br><b>Kun'yomi:</b> みだり.に; そぞ.ろ<br><br><b>Stats:</b> Strokes: 14 | Radical: 85 | Freq: #1408<br><br><b>Heisig:</b> RTK: #830 | RTK6: #893,grade8
魅,<b>Meanings:</b> fascination; charm; bewitch<br><br><b>On'yomi:</b> ミ<br><br><b>Stats:</b> Strokes: 15 | Radical: 194 | Freq: #1206<br><br><b>Heisig:</b> RTK: #2023 | RTK6: #2179,grade8
巳,<b>Meanings:</b> sign of the snake or serpent; 9-11AM; sixth sign of Chinese zodiac<br><br><b>On'yomi:</b> シ<br><br><b>Kun'yomi:</b> み<br><br><b>Stats:</b> Strokes: 3 | Radical: 49 | Freq: #2142<br><br><b>Heisig:</b> RTK: #2042 | RTK6: #2200,grade9
岬,<b>Meanings:</b> headland; cape; spit; promontory<br><br><b>On'yomi:</b> コウ<br><br><b>Kun'yomi:</b> みさき<br><br><b>Name readings:</b> さき<br><br><b>Stats:</b> Strokes: 8 | Radical: 46 | Freq: #1972<br><br><b>Heisig:</b> RTK: #1115 | RTK6: #1196,grade8
密,<b>Meanings:</b> secrecy; density (pop); minuteness; carefulness<br><br><b>On'yomi:</b> ミツ<br><br><b>Kun'yomi:</b> ひそ.か<br><br><b>Stats:</b> Strokes: 11 | Radical: 40 | Freq: #815<br><br><b>Heisig:</b> RTK: #775 | RTK6: #837,grade6
稔,<b>Meanings:</b> harvest; ripen<br><br><b>On'yomi:</b> ネン; ジン; ニン<br><br><b>Kun'yomi:</b> みの.る; みのり<br><br><b>Name readings:</b> とし; なる; なり; みのる; ね; み<br><br><b>Stats:</b> Strokes: 13 | Radical: 115 | Freq: #1775<br><br><b>Heisig:</b> RTK: #2607 | RTK6: #2653,grade9
脈,<b>Meanings:</b> vein; pulse; hope<br><br><b>On'yomi:</b> ミャク<br><br><b>Kun'yomi:</b> すじ<br><br><b>Stats:</b> Strokes: 10 | Radical: 130 | Freq: #1477<br><br><b>Heisig:</b> RTK: #1856 | RTK6: #2000,grade5
妙,<b>Meanings:</b> exquisite; strange; queer; mystery; miracle; excellent; delicate; charming<br><br><b>On'yomi:</b> ミョウ; ビョウ<br><br><b>Kun'yomi:</b> たえ<br><br><b>Stats:</b> Strokes: 7 | Radical: 38 | Freq: #1122<br><br><b>Heisig:</b> RTK: #123 | RTK6: #130,grade8
矛,<b>Meanings:</b> halberd; arms; festival float<br><br><b>On'yomi:</b> ム; ボウ<br><br><b>Kun'yomi:</b> ほこ<br><br><b>Stats:</b> Strokes: 5 | Radical: 110 | Freq: #1538<br><br><b>Heisig:</b> RTK: #1225 | RTK6: #1311,grade8
霧,<b>Meanings:</b> fog; mist<br><br><b>On'yomi:</b> ム; ボウ; ブ<br><br><b>Kun'yomi:</b> きり<br><br><b>Stats:</b> Strokes: 19 | Radical: 173 | Freq: #1747<br><br><b>Heisig:</b> RTK: #1228 | RTK6: #1314,grade8
椋,<b>Meanings:</b> type of deciduous tree; grey starling<br><br><b>On'yomi:</b> リョウ<br><br><b>Kun'yomi:</b> むく<br><br><b>Name readings:</b> ぐら<br><br><b>Stats:</b> Strokes: 12 | Radical: 75<br><br><b>Heisig:</b> RTK: #2474 | RTK6: #2540,grade9
婿,<b>Meanings:</b> bridegroom; son-in-law<br><br><b>On'yomi:</b> セイ<br><br><b>Kun'yomi:</b> むこ<br><br><b>Stats:</b> Strokes: 12 | Radical: 38 | Freq: #2099<br><br><b>Heisig:</b> RTK: #395 | RTK6: #422,grade8
盟,<b>Meanings:</b> alliance; oath<br><br><b>On'yomi:</b> メイ<br><br><b>Stats:</b> Strokes: 13 | Radical: 108 | Freq: #587<br><br><b>Heisig:</b> RTK: #1450 | RTK6: #1558,grade6
銘,<b>Meanings:</b> inscription; signature (of artisan)<br><br><b>On'yomi:</b> メイ<br><br><b>Name readings:</b> たか; み; め<br><br><b>Stats:</b> Strokes: 14 | Radical: 167 | Freq: #1394<br><br><b>Heisig:</b> RTK: #275 | RTK6: #293,grade8
滅,<b>Meanings:</b> destroy; ruin; overthrow; perish<br><br><b>On'yomi:</b> メツ<br><br><b>Kun'yomi:</b> ほろ.びる; ほろ.ぶ; ほろ.ぼす<br><br><b>Stats:</b> Strokes: 13 | Radical: 85 | Freq: #1222<br><br><b>Heisig:</b> RTK: #365 | RTK6: #390,grade8
免,<b>Meanings:</b> excuse; dismissal<br><br><b>On'yomi:</b> メン<br><br><b>Kun'yomi:</b> まぬか.れる; まぬが.れる<br><br><b>Name readings:</b> め<br><br><b>Stats:</b> Strokes: 8 | Radical: 10 | Freq: #1080<br><br><b>Heisig:</b> RTK: #1972 | RTK6: #2126,grade8
模,<b>Meanings:</b> imitation; copy; mock<br><br><b>On'yomi:</b> モ; ボ<br><br><b>Name readings:</b> がみ<br><br><b>Stats:</b> Strokes: 14 | Radical: 75 | Freq: #668<br><br><b>Heisig:</b> RTK: #229 | RTK6: #244,grade6
茂,<b>Meanings:</b> overgrown; grow thick; be luxuriant<br><br><b>On'yomi:</b> モ<br><br><b>Kun'yomi:</b> しげ.る<br><br><b>Name readings:</b> うむさ; き; し; つとむ; む; もて<br><br><b>Stats:</b> Strokes: 8 | Radical: 140 | Freq: #1188<br><br><b>Heisig:</b> RTK: #360 | RTK6: #384,grade8
妄,<b>Meanings:</b> delusion; unnecessarily; without authority; reckless<br><br><b>On'yomi:</b> モウ; ボウ<br><br><b>Kun'yomi:</b> みだ.りに<br><br><b>Stats:</b> Strokes: 6 | Radical: 38 | Freq: #2264<br><br><b>Heisig:</b> RTK: #487 | RTK6: #526,grade8
孟,<b>Meanings:</b> chief; beginning<br><br><b>On'yomi:</b> モウ; ボウ; ミョウ<br><br><b>Kun'yomi:</b> かしら<br><br><b>Name readings:</b> たけし; たけ; はる; はじめ; つとむ; おさ; はい<br><br><b>Stats:</b> Strokes: 8 | Radical: 39 | Freq: #2127<br><br><b>Heisig:</b> RTK: #2872,grade9
猛,<b>Meanings:</b> fierce; rave; rush; become furious; wildness; strength<br><br><b>On'yomi:</b> モウ<br><br><b>Name readings:</b> たけ; たけし; たける<br><br><b>Stats:</b> Strokes: 11 | Radical: 94 | Freq: #1301<br><br><b>Heisig:</b> RTK: #1456 | RTK6: #1566,grade8
盲,<b>Meanings:</b> blind; blind man; ignoramus<br><br><b>On'yomi:</b> モウ<br><br><b>Kun'yomi:</b> めくら<br><br><b>Stats:</b> Strokes: 8 | Radical: 109 | Freq: #1767<br><br><b>Heisig:</b> RTK: #486 | RTK6: #525,grade8
網,<b>Meanings:</b> netting; network<br><br><b>On'yomi:</b> モウ<br><br><b>Kun'yomi:</b> あみ<br><br><b>Name readings:</b> あ; ずな<br><br><b>Stats:</b> Strokes: 14 | Radical: 120 | Freq: #1194<br><br><b>Heisig:</b> RTK: #1373 | RTK6: #1473,grade8
耗,<b>Meanings:</b> decrease<br><br><b>On'yomi:</b> モウ; コウ<br><br><b>Stats:</b> Strokes: 10 | Radical: 127<br><br><b>Heisig:</b> RTK: #1914 | RTK6: #2063,grade8
黙,<b>Meanings:</b> silence; become silent; stop speaking; leave as is<br><br><b>On'yomi:</b> モク; ボク<br><br><b>Kun'yomi:</b> だま.る; もだ.す<br><br><b>Stats:</b> Strokes: 15 | Radical: 203 | Freq: #1338<br><br><b>Heisig:</b> RTK: #240 | RTK6: #255,grade8
紋,<b>Meanings:</b> family crest; figures<br><br><b>On'yomi:</b> モン<br><br><b>Name readings:</b> あや<br><br><b>Stats:</b> Strokes: 10 | Radical: 120 | Freq: #1519<br><br><b>Heisig:</b> RTK: #1727 | RTK6: #1863,grade8
匁,<b>Meanings:</b> monme; 3.75 grams; (kokuji)<br><br><b>Kun'yomi:</b> もんめ; め<br><br><b>Stats:</b> Strokes: 4 | Radical: 20<br><br><b>Heisig:</b> RTK: #1027 | RTK6: #1104,grade9
也,<b>Meanings:</b> to be (classical)<br><br><b>On'yomi:</b> ヤ; エ<br><br><b>Kun'yomi:</b> なり; か; また<br><br><b>Name readings:</b> し<br><br><b>Stats:</b> Strokes: 3 | Radical: 5 | Freq: #1404<br><br><b>Heisig:</b> RTK: #2094 | RTK6: #2236,grade9
冶,<b>Meanings:</b> melting; smelting<br><br><b>On'yomi:</b> ヤ<br><br><b>Kun'yomi:</b> い.る<br><br><b>Name readings:</b> じ<br><br><b>Stats:</b> Strokes: 7 | Radical: 15<br><br><b>Heisig:</b> RTK: #2137 | RTK6: #808,grade8
耶,<b>Meanings:</b> question mark<br><br><b>On'yomi:</b> ヤ; ジャ<br><br><b>Kun'yomi:</b> か<br><br><b>Stats:</b> Strokes: 9 | Radical: 128<br><br><b>Heisig:</b> RTK: #2680 | RTK6: #2720,grade9
弥,<b>Meanings:</b> all the more; increasingly<br><br><b>On'yomi:</b> ミ; ビ<br><br><b>Kun'yomi:</b> や; いや; いよ.いよ; わた.る<br><br><b>Name readings:</b> わたる; みつ; ひろ; よ<br><br><b>Stats:</b> Strokes: 8 | Radical: 57 | Freq: #1687<br><br><b>Heisig:</b> RTK: #2241 | RTK6: #1322,grade8
矢,<b>Meanings:</b> dart; arrow<br><br><b>On'yomi:</b> シ<br><br><b>Kun'yomi:</b> や<br><br><b>Stats:</b> Strokes: 5 | Radical: 111 | Freq: #1294<br><br><b>Heisig:</b> RTK: #1220 | RTK6: #1305,grade2
厄,<b>Meanings:</b> unlucky; misfortune; bad luck; disaster<br><br><b>On'yomi:</b> ヤク<br><br><b>Stats:</b> Strokes: 4 | Radical: 27 | Freq: #2123<br><br><b>Heisig:</b> RTK: #1415 | RTK6: #1519,grade8
訳,<b>Meanings:</b> translate; reason; circumstance; case<br><br><b>On'yomi:</b> ヤク<br><br><b>Kun'yomi:</b> わけ<br><br><b>Stats:</b> Strokes: 11 | Radical: 149 | Freq: #1050<br><br><b>Heisig:</b> RTK: #1073 | RTK6: #1154,grade6
躍,<b>Meanings:</b> leap; dance; skip<br><br><b>On'yomi:</b> ヤク<br><br><b>Kun'yomi:</b> おど.る<br><br><b>Name readings:</b> おどり<br><br><b>Stats:</b> Strokes: 21 | Radical: 157 | Freq: #900<br><br><b>Heisig:</b> RTK: #1285 | RTK6: #1379,grade8
靖,<b>Meanings:</b> peaceful<br><br><b>On'yomi:</b> セイ; ジョウ<br><br><b>Kun'yomi:</b> やす.んじる<br><br><b>Name readings:</b> のぶ; やす; やすし; しず; おさむ; きよし<br><br><b>Stats:</b> Strokes: 13 | Radical: 174 | Freq: #1390<br><br><b>Heisig:</b> RTK: #2621 | RTK6: #2666,grade9
